,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,São Pedro do Turvo,3550506,2020-02-26T00:00:00Z,1,0
1,São Pedro do Turvo,3550506,2020-03-10T00:00:00Z,2,0
2,São Pedro do Turvo,3550506,2020-04-01T00:00:00Z,1,0
3,São Pedro do Turvo,3550506,2020-04-05T00:00:00Z,1,0
4,São Pedro do Turvo,3550506,2020-04-10T00:00:00Z,2,0
5,São Pedro do Turvo,3550506,2020-04-15T00:00:00Z,1,0
6,São Pedro do Turvo,3550506,2020-04-21T00:00:00Z,1,0
7,São Pedro do Turvo,3550506,2020-04-24T00:00:00Z,1,0
8,São Pedro do Turvo,3550506,2020-04-29T00:00:00Z,1,0
9,São Pedro do Turvo,3550506,2020-05-01T00:00:00Z,1,0
10,São Pedro do Turvo,3550506,2020-05-05T00:00:00Z,1,0
11,São Pedro do Turvo,3550506,2020-05-07T00:00:00Z,1,0
12,São Pedro do Turvo,3550506,2020-05-08T00:00:00Z,1,0
13,São Pedro do Turvo,3550506,2020-05-09T00:00:00Z,1,0
14,São Pedro do Turvo,3550506,2020-05-10T00:00:00Z,1,0
15,São Pedro do Turvo,3550506,2020-05-11T00:00:00Z,1,0
16,São Pedro do Turvo,3550506,2020-05-13T00:00:00Z,1,0
17,São Pedro do Turvo,3550506,2020-05-19T00:00:00Z,1,0
18,São Pedro do Turvo,3550506,2020-05-21T00:00:00Z,1,0
19,São Pedro do Turvo,3550506,2020-05-25T00:00:00Z,1,0
20,São Pedro do Turvo,3550506,2020-06-06T00:00:00Z,1,0
21,São Pedro do Turvo,3550506,2020-06-08T00:00:00Z,1,0
22,São Pedro do Turvo,3550506,2020-06-11T00:00:00Z,1,0
23,São Pedro do Turvo,3550506,2020-06-16T00:00:00Z,1,0
24,São Pedro do Turvo,3550506,2020-06-17T00:00:00Z,1,0
25,São Pedro do Turvo,3550506,2020-06-24T00:00:00Z,1,0
26,São Pedro do Turvo,3550506,2020-06-26T00:00:00Z,1,0
27,São Pedro do Turvo,3550506,2020-07-02T00:00:00Z,2,0
28,São Pedro do Turvo,3550506,2020-07-04T00:00:00Z,3,0
29,São Pedro do Turvo,3550506,2020-07-05T00:00:00Z,4,0
30,São Pedro do Turvo,3550506,2020-07-06T00:00:00Z,3,0
31,São Pedro do Turvo,3550506,2020-07-07T00:00:00Z,2,0
32,São Pedro do Turvo,3550506,2020-07-08T00:00:00Z,2,0
33,São Pedro do Turvo,3550506,2020-07-09T00:00:00Z,8,0
34,São Pedro do Turvo,3550506,2020-07-10T00:00:00Z,8,0
