,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,São João de Iracema,3549250,2020-05-22T00:00:00Z,1,0
1,São João de Iracema,3549250,2020-05-27T00:00:00Z,1,0
2,São João de Iracema,3549250,2020-05-29T00:00:00Z,1,0
3,São João de Iracema,3549250,2020-05-31T00:00:00Z,1,0
4,São João de Iracema,3549250,2020-06-01T00:00:00Z,3,0
5,São João de Iracema,3549250,2020-06-12T00:00:00Z,1,0
6,São João de Iracema,3549250,2020-06-13T00:00:00Z,1,0
7,São João de Iracema,3549250,2020-06-15T00:00:00Z,1,0
8,São João de Iracema,3549250,2020-06-20T00:00:00Z,1,0
9,São João de Iracema,3549250,2020-06-22T00:00:00Z,2,0
10,São João de Iracema,3549250,2020-06-27T00:00:00Z,1,0
11,São João de Iracema,3549250,2020-06-29T00:00:00Z,2,0
12,São João de Iracema,3549250,2020-06-30T00:00:00Z,1,0
13,São João de Iracema,3549250,2020-07-01T00:00:00Z,1,0
14,São João de Iracema,3549250,2020-07-06T00:00:00Z,1,0
15,São João de Iracema,3549250,2020-07-11T00:00:00Z,1,0
16,São João de Iracema,3549250,2020-07-12T00:00:00Z,2,0
17,São João de Iracema,3549250,2020-07-13T00:00:00Z,1,0
18,São João de Iracema,3549250,2020-07-18T00:00:00Z,1,0
19,São João de Iracema,3549250,2020-07-23T00:00:00Z,1,0
20,São João de Iracema,3549250,2020-07-25T00:00:00Z,3,0
21,São João de Iracema,3549250,2020-07-26T00:00:00Z,1,0
22,São João de Iracema,3549250,2020-07-31T00:00:00Z,1,0
23,São João de Iracema,3549250,2020-08-01T00:00:00Z,1,0
24,São João de Iracema,3549250,2020-08-04T00:00:00Z,1,1
25,São João de Iracema,3549250,2020-08-07T00:00:00Z,1,0
26,São João de Iracema,3549250,2020-08-09T00:00:00Z,1,0
27,São João de Iracema,3549250,2020-08-13T00:00:00Z,1,0
28,São João de Iracema,3549250,2020-08-14T00:00:00Z,1,0
29,São João de Iracema,3549250,2020-08-15T00:00:00Z,1,0
30,São João de Iracema,3549250,2020-08-16T00:00:00Z,1,0
31,São João de Iracema,3549250,2020-08-18T00:00:00Z,1,0
32,São João de Iracema,3549250,2020-08-20T00:00:00Z,1,0
33,São João de Iracema,3549250,2020-08-29T00:00:00Z,1,0
34,São João de Iracema,3549250,2020-09-06T00:00:00Z,2,1
35,São João de Iracema,3549250,2020-09-08T00:00:00Z,1,1
36,São João de Iracema,3549250,2020-10-04T00:00:00Z,1,0
37,São João de Iracema,3549250,2020-11-24T00:00:00Z,1,0
38,São João de Iracema,3549250,2020-11-26T00:00:00Z,1,1
39,São João de Iracema,3549250,2020-11-30T00:00:00Z,1,0
40,São João de Iracema,3549250,2021-01-02T00:00:00Z,1,0
41,São João de Iracema,3549250,2021-01-07T00:00:00Z,1,0
42,São João de Iracema,3549250,2021-01-30T00:00:00Z,1,0
43,São João de Iracema,3549250,2021-02-20T00:00:00Z,1,0
44,São João de Iracema,3549250,2021-02-21T00:00:00Z,1,0
45,São João de Iracema,3549250,2021-03-03T00:00:00Z,1,0
46,São João de Iracema,3549250,2021-03-04T00:00:00Z,1,0
47,São João de Iracema,3549250,2021-03-07T00:00:00Z,1,0
48,São João de Iracema,3549250,2021-03-08T00:00:00Z,1,0
49,São João de Iracema,3549250,2021-03-10T00:00:00Z,1,0
50,São João de Iracema,3549250,2021-03-12T00:00:00Z,1,0
51,São João de Iracema,3549250,2021-03-14T00:00:00Z,1,1
52,São João de Iracema,3549250,2021-03-27T00:00:00Z,1,1
