,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,Angatuba,3502200,2020-02-17T00:00:00Z,1,0
1,Angatuba,3502200,2020-03-09T00:00:00Z,1,0
2,Angatuba,3502200,2020-03-15T00:00:00Z,1,0
3,Angatuba,3502200,2020-03-25T00:00:00Z,1,1
4,Angatuba,3502200,2020-04-01T00:00:00Z,1,1
5,Angatuba,3502200,2020-04-05T00:00:00Z,2,0
6,Angatuba,3502200,2020-04-20T00:00:00Z,1,0
7,Angatuba,3502200,2020-04-25T00:00:00Z,1,0
8,Angatuba,3502200,2020-04-27T00:00:00Z,1,0
9,Angatuba,3502200,2020-04-28T00:00:00Z,1,0
10,Angatuba,3502200,2020-04-30T00:00:00Z,6,0
11,Angatuba,3502200,2020-05-02T00:00:00Z,2,0
12,Angatuba,3502200,2020-05-03T00:00:00Z,2,0
13,Angatuba,3502200,2020-05-07T00:00:00Z,1,0
14,Angatuba,3502200,2020-05-08T00:00:00Z,1,0
15,Angatuba,3502200,2020-05-11T00:00:00Z,1,0
16,Angatuba,3502200,2020-05-13T00:00:00Z,1,1
17,Angatuba,3502200,2020-05-15T00:00:00Z,1,0
18,Angatuba,3502200,2020-05-18T00:00:00Z,1,0
19,Angatuba,3502200,2020-05-20T00:00:00Z,1,0
20,Angatuba,3502200,2020-05-21T00:00:00Z,1,0
21,Angatuba,3502200,2020-05-22T00:00:00Z,2,0
22,Angatuba,3502200,2020-05-25T00:00:00Z,4,0
23,Angatuba,3502200,2020-05-26T00:00:00Z,1,0
24,Angatuba,3502200,2020-05-28T00:00:00Z,3,0
25,Angatuba,3502200,2020-05-29T00:00:00Z,1,0
26,Angatuba,3502200,2020-05-30T00:00:00Z,1,0
27,Angatuba,3502200,2020-05-31T00:00:00Z,1,0
28,Angatuba,3502200,2020-06-01T00:00:00Z,6,0
29,Angatuba,3502200,2020-06-02T00:00:00Z,3,0
30,Angatuba,3502200,2020-06-04T00:00:00Z,3,0
31,Angatuba,3502200,2020-06-05T00:00:00Z,9,0
32,Angatuba,3502200,2020-06-06T00:00:00Z,1,0
33,Angatuba,3502200,2020-06-07T00:00:00Z,1,0
34,Angatuba,3502200,2020-06-08T00:00:00Z,2,0
35,Angatuba,3502200,2020-06-09T00:00:00Z,3,0
36,Angatuba,3502200,2020-06-10T00:00:00Z,3,0
