,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito,media_movel_casos,media_movel_obitos
0,Santa Bárbara d'Oeste,3545803,2020-02-08T00:00:00Z,1,0,,
1,Santa Bárbara d'Oeste,3545803,2020-02-09T00:00:00Z,0,0,,
2,Santa Bárbara d'Oeste,3545803,2020-02-10T00:00:00Z,0,0,,
3,Santa Bárbara d'Oeste,3545803,2020-02-11T00:00:00Z,0,0,,
4,Santa Bárbara d'Oeste,3545803,2020-02-12T00:00:00Z,0,0,,
5,Santa Bárbara d'Oeste,3545803,2020-02-13T00:00:00Z,0,0,,
6,Santa Bárbara d'Oeste,3545803,2020-02-14T00:00:00Z,0,0,0.14285714285714285,0.0
7,Santa Bárbara d'Oeste,3545803,2020-02-15T00:00:00Z,0,0,0.0,0.0
8,Santa Bárbara d'Oeste,3545803,2020-02-16T00:00:00Z,0,0,0.0,0.0
9,Santa Bárbara d'Oeste,3545803,2020-02-17T00:00:00Z,0,0,0.0,0.0
10,Santa Bárbara d'Oeste,3545803,2020-02-18T00:00:00Z,0,0,0.0,0.0
11,Santa Bárbara d'Oeste,3545803,2020-02-19T00:00:00Z,0,0,0.0,0.0
12,Santa Bárbara d'Oeste,3545803,2020-02-20T00:00:00Z,2,0,0.2857142857142857,0.0
13,Santa Bárbara d'Oeste,3545803,2020-02-21T00:00:00Z,0,0,0.2857142857142857,0.0
14,Santa Bárbara d'Oeste,3545803,2020-02-22T00:00:00Z,0,0,0.2857142857142857,0.0
15,Santa Bárbara d'Oeste,3545803,2020-02-23T00:00:00Z,0,0,0.2857142857142857,0.0
16,Santa Bárbara d'Oeste,3545803,2020-02-24T00:00:00Z,0,0,0.2857142857142857,0.0
17,Santa Bárbara d'Oeste,3545803,2020-02-25T00:00:00Z,0,0,0.2857142857142857,0.0
18,Santa Bárbara d'Oeste,3545803,2020-02-26T00:00:00Z,0,0,0.2857142857142857,0.0
19,Santa Bárbara d'Oeste,3545803,2020-02-27T00:00:00Z,0,0,0.0,0.0
20,Santa Bárbara d'Oeste,3545803,2020-02-28T00:00:00Z,0,0,0.0,0.0
21,Santa Bárbara d'Oeste,3545803,2020-02-29T00:00:00Z,0,0,0.0,0.0
22,Santa Bárbara d'Oeste,3545803,2020-03-01T00:00:00Z,0,0,0.0,0.0
23,Santa Bárbara d'Oeste,3545803,2020-03-02T00:00:00Z,0,0,0.0,0.0
24,Santa Bárbara d'Oeste,3545803,2020-03-03T00:00:00Z,0,0,0.0,0.0
25,Santa Bárbara d'Oeste,3545803,2020-03-04T00:00:00Z,1,0,0.14285714285714285,0.0
26,Santa Bárbara d'Oeste,3545803,2020-03-05T00:00:00Z,0,0,0.14285714285714285,0.0
27,Santa Bárbara d'Oeste,3545803,2020-03-06T00:00:00Z,0,0,0.14285714285714285,0.0
28,Santa Bárbara d'Oeste,3545803,2020-03-07T00:00:00Z,0,0,0.14285714285714285,0.0
29,Santa Bárbara d'Oeste,3545803,2020-03-08T00:00:00Z,0,0,0.14285714285714285,0.0
30,Santa Bárbara d'Oeste,3545803,2020-03-09T00:00:00Z,0,0,0.14285714285714285,0.0
31,Santa Bárbara d'Oeste,3545803,2020-03-10T00:00:00Z,0,0,0.14285714285714285,0.0
32,Santa Bárbara d'Oeste,3545803,2020-03-11T00:00:00Z,0,0,0.0,0.0
33,Santa Bárbara d'Oeste,3545803,2020-03-12T00:00:00Z,0,0,0.0,0.0
34,Santa Bárbara d'Oeste,3545803,2020-03-13T00:00:00Z,0,0,0.0,0.0
35,Santa Bárbara d'Oeste,3545803,2020-03-14T00:00:00Z,0,0,0.0,0.0
36,Santa Bárbara d'Oeste,3545803,2020-03-15T00:00:00Z,0,0,0.0,0.0
37,Santa Bárbara d'Oeste,3545803,2020-03-16T00:00:00Z,0,0,0.0,0.0
38,Santa Bárbara d'Oeste,3545803,2020-03-17T00:00:00Z,0,0,0.0,0.0
39,Santa Bárbara d'Oeste,3545803,2020-03-18T00:00:00Z,0,0,0.0,0.0
40,Santa Bárbara d'Oeste,3545803,2020-03-19T00:00:00Z,0,0,0.0,0.0
41,Santa Bárbara d'Oeste,3545803,2020-03-20T00:00:00Z,2,0,0.2857142857142857,0.0
42,Santa Bárbara d'Oeste,3545803,2020-03-21T00:00:00Z,0,0,0.2857142857142857,0.0
43,Santa Bárbara d'Oeste,3545803,2020-03-22T00:00:00Z,0,0,0.2857142857142857,0.0
44,Santa Bárbara d'Oeste,3545803,2020-03-23T00:00:00Z,0,0,0.2857142857142857,0.0
45,Santa Bárbara d'Oeste,3545803,2020-03-24T00:00:00Z,0,0,0.2857142857142857,0.0
46,Santa Bárbara d'Oeste,3545803,2020-03-25T00:00:00Z,0,0,0.2857142857142857,0.0
47,Santa Bárbara d'Oeste,3545803,2020-03-26T00:00:00Z,1,0,0.42857142857142855,0.0
48,Santa Bárbara d'Oeste,3545803,2020-03-27T00:00:00Z,0,0,0.14285714285714285,0.0
49,Santa Bárbara d'Oeste,3545803,2020-03-28T00:00:00Z,2,1,0.42857142857142855,0.14285714285714285
50,Santa Bárbara d'Oeste,3545803,2020-03-29T00:00:00Z,0,0,0.42857142857142855,0.14285714285714285
51,Santa Bárbara d'Oeste,3545803,2020-03-30T00:00:00Z,1,0,0.5714285714285714,0.14285714285714285
52,Santa Bárbara d'Oeste,3545803,2020-03-31T00:00:00Z,0,0,0.5714285714285714,0.14285714285714285
53,Santa Bárbara d'Oeste,3545803,2020-04-01T00:00:00Z,0,0,0.5714285714285714,0.14285714285714285
54,Santa Bárbara d'Oeste,3545803,2020-04-02T00:00:00Z,0,0,0.42857142857142855,0.14285714285714285
55,Santa Bárbara d'Oeste,3545803,2020-04-03T00:00:00Z,2,0,0.7142857142857143,0.14285714285714285
56,Santa Bárbara d'Oeste,3545803,2020-04-04T00:00:00Z,2,0,0.7142857142857143,0.0
57,Santa Bárbara d'Oeste,3545803,2020-04-05T00:00:00Z,0,0,0.7142857142857143,0.0
58,Santa Bárbara d'Oeste,3545803,2020-04-06T00:00:00Z,0,0,0.5714285714285714,0.0
59,Santa Bárbara d'Oeste,3545803,2020-04-07T00:00:00Z,0,0,0.5714285714285714,0.0
60,Santa Bárbara d'Oeste,3545803,2020-04-08T00:00:00Z,0,0,0.5714285714285714,0.0
61,Santa Bárbara d'Oeste,3545803,2020-04-09T00:00:00Z,0,0,0.5714285714285714,0.0
62,Santa Bárbara d'Oeste,3545803,2020-04-10T00:00:00Z,1,0,0.42857142857142855,0.0
63,Santa Bárbara d'Oeste,3545803,2020-04-11T00:00:00Z,0,0,0.14285714285714285,0.0
64,Santa Bárbara d'Oeste,3545803,2020-04-12T00:00:00Z,2,0,0.42857142857142855,0.0
65,Santa Bárbara d'Oeste,3545803,2020-04-13T00:00:00Z,3,0,0.8571428571428571,0.0
66,Santa Bárbara d'Oeste,3545803,2020-04-14T00:00:00Z,1,0,1.0,0.0
67,Santa Bárbara d'Oeste,3545803,2020-04-15T00:00:00Z,1,0,1.1428571428571428,0.0
68,Santa Bárbara d'Oeste,3545803,2020-04-16T00:00:00Z,0,0,1.1428571428571428,0.0
69,Santa Bárbara d'Oeste,3545803,2020-04-17T00:00:00Z,1,0,1.1428571428571428,0.0
70,Santa Bárbara d'Oeste,3545803,2020-04-18T00:00:00Z,1,0,1.2857142857142858,0.0
71,Santa Bárbara d'Oeste,3545803,2020-04-19T00:00:00Z,0,0,1.0,0.0
72,Santa Bárbara d'Oeste,3545803,2020-04-20T00:00:00Z,1,0,0.7142857142857143,0.0
73,Santa Bárbara d'Oeste,3545803,2020-04-21T00:00:00Z,0,0,0.5714285714285714,0.0
74,Santa Bárbara d'Oeste,3545803,2020-04-22T00:00:00Z,2,0,0.7142857142857143,0.0
75,Santa Bárbara d'Oeste,3545803,2020-04-23T00:00:00Z,1,0,0.8571428571428571,0.0
76,Santa Bárbara d'Oeste,3545803,2020-04-24T00:00:00Z,0,0,0.7142857142857143,0.0
77,Santa Bárbara d'Oeste,3545803,2020-04-25T00:00:00Z,1,0,0.7142857142857143,0.0
78,Santa Bárbara d'Oeste,3545803,2020-04-26T00:00:00Z,0,0,0.7142857142857143,0.0
79,Santa Bárbara d'Oeste,3545803,2020-04-27T00:00:00Z,1,0,0.7142857142857143,0.0
80,Santa Bárbara d'Oeste,3545803,2020-04-28T00:00:00Z,1,0,0.8571428571428571,0.0
81,Santa Bárbara d'Oeste,3545803,2020-04-29T00:00:00Z,1,0,0.7142857142857143,0.0
82,Santa Bárbara d'Oeste,3545803,2020-04-30T00:00:00Z,1,0,0.7142857142857143,0.0
83,Santa Bárbara d'Oeste,3545803,2020-05-01T00:00:00Z,6,1,1.5714285714285714,0.14285714285714285
84,Santa Bárbara d'Oeste,3545803,2020-05-02T00:00:00Z,1,1,1.5714285714285714,0.2857142857142857
85,Santa Bárbara d'Oeste,3545803,2020-05-03T00:00:00Z,2,0,1.8571428571428572,0.2857142857142857
86,Santa Bárbara d'Oeste,3545803,2020-05-04T00:00:00Z,2,0,2.0,0.2857142857142857
87,Santa Bárbara d'Oeste,3545803,2020-05-05T00:00:00Z,2,1,2.142857142857143,0.42857142857142855
88,Santa Bárbara d'Oeste,3545803,2020-05-06T00:00:00Z,0,0,2.0,0.42857142857142855
89,Santa Bárbara d'Oeste,3545803,2020-05-07T00:00:00Z,4,1,2.4285714285714284,0.5714285714285714
90,Santa Bárbara d'Oeste,3545803,2020-05-08T00:00:00Z,3,0,2.0,0.42857142857142855
91,Santa Bárbara d'Oeste,3545803,2020-05-09T00:00:00Z,0,0,1.8571428571428572,0.2857142857142857
92,Santa Bárbara d'Oeste,3545803,2020-05-10T00:00:00Z,6,0,2.4285714285714284,0.2857142857142857
93,Santa Bárbara d'Oeste,3545803,2020-05-11T00:00:00Z,1,0,2.2857142857142856,0.2857142857142857
94,Santa Bárbara d'Oeste,3545803,2020-05-12T00:00:00Z,0,0,2.0,0.14285714285714285
95,Santa Bárbara d'Oeste,3545803,2020-05-13T00:00:00Z,0,0,2.0,0.14285714285714285
96,Santa Bárbara d'Oeste,3545803,2020-05-14T00:00:00Z,4,0,2.0,0.0
97,Santa Bárbara d'Oeste,3545803,2020-05-15T00:00:00Z,5,0,2.2857142857142856,0.0
98,Santa Bárbara d'Oeste,3545803,2020-05-16T00:00:00Z,5,1,3.0,0.14285714285714285
99,Santa Bárbara d'Oeste,3545803,2020-05-17T00:00:00Z,1,0,2.2857142857142856,0.14285714285714285
100,Santa Bárbara d'Oeste,3545803,2020-05-18T00:00:00Z,4,0,2.7142857142857144,0.14285714285714285
101,Santa Bárbara d'Oeste,3545803,2020-05-19T00:00:00Z,1,0,2.857142857142857,0.14285714285714285
