,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,Ibirarema,3519501,2020-04-19T00:00:00Z,1,0
1,Ibirarema,3519501,2020-04-22T00:00:00Z,2,0
2,Ibirarema,3519501,2020-04-26T00:00:00Z,1,0
3,Ibirarema,3519501,2020-04-27T00:00:00Z,1,0
4,Ibirarema,3519501,2020-05-02T00:00:00Z,1,0
5,Ibirarema,3519501,2020-05-06T00:00:00Z,1,1
6,Ibirarema,3519501,2020-05-15T00:00:00Z,1,0
7,Ibirarema,3519501,2020-05-22T00:00:00Z,1,0
8,Ibirarema,3519501,2020-05-24T00:00:00Z,1,0
9,Ibirarema,3519501,2020-05-29T00:00:00Z,1,0
10,Ibirarema,3519501,2020-06-04T00:00:00Z,1,0
11,Ibirarema,3519501,2020-06-09T00:00:00Z,2,0
12,Ibirarema,3519501,2020-06-10T00:00:00Z,1,0
13,Ibirarema,3519501,2020-06-13T00:00:00Z,1,0
14,Ibirarema,3519501,2020-06-15T00:00:00Z,3,0
15,Ibirarema,3519501,2020-06-18T00:00:00Z,1,0
16,Ibirarema,3519501,2020-06-23T00:00:00Z,1,0
17,Ibirarema,3519501,2020-06-25T00:00:00Z,2,0
18,Ibirarema,3519501,2020-06-28T00:00:00Z,1,0
19,Ibirarema,3519501,2020-06-29T00:00:00Z,1,0
20,Ibirarema,3519501,2020-06-30T00:00:00Z,2,0
21,Ibirarema,3519501,2020-07-03T00:00:00Z,1,1
22,Ibirarema,3519501,2020-07-05T00:00:00Z,1,0
23,Ibirarema,3519501,2020-07-06T00:00:00Z,6,0
24,Ibirarema,3519501,2020-07-07T00:00:00Z,2,0
25,Ibirarema,3519501,2020-07-08T00:00:00Z,2,0
26,Ibirarema,3519501,2020-07-09T00:00:00Z,1,0
27,Ibirarema,3519501,2020-07-10T00:00:00Z,2,0
28,Ibirarema,3519501,2020-07-11T00:00:00Z,3,0
29,Ibirarema,3519501,2020-07-12T00:00:00Z,3,0
30,Ibirarema,3519501,2020-07-13T00:00:00Z,2,0
31,Ibirarema,3519501,2020-07-14T00:00:00Z,1,0
32,Ibirarema,3519501,2020-07-15T00:00:00Z,1,0
33,Ibirarema,3519501,2020-07-16T00:00:00Z,4,0
34,Ibirarema,3519501,2020-07-18T00:00:00Z,4,0
35,Ibirarema,3519501,2020-07-19T00:00:00Z,1,0
36,Ibirarema,3519501,2020-07-20T00:00:00Z,2,0
37,Ibirarema,3519501,2020-07-21T00:00:00Z,5,0
38,Ibirarema,3519501,2020-07-22T00:00:00Z,5,0
39,Ibirarema,3519501,2020-07-24T00:00:00Z,2,0
40,Ibirarema,3519501,2020-07-25T00:00:00Z,2,0
41,Ibirarema,3519501,2020-07-26T00:00:00Z,1,0
42,Ibirarema,3519501,2020-07-27T00:00:00Z,7,0
43,Ibirarema,3519501,2020-07-28T00:00:00Z,2,0
44,Ibirarema,3519501,2020-07-29T00:00:00Z,1,0
45,Ibirarema,3519501,2020-07-30T00:00:00Z,3,0
46,Ibirarema,3519501,2020-08-01T00:00:00Z,2,0
47,Ibirarema,3519501,2020-08-03T00:00:00Z,1,0
48,Ibirarema,3519501,2020-08-10T00:00:00Z,1,0
49,Ibirarema,3519501,2020-08-11T00:00:00Z,1,0
50,Ibirarema,3519501,2020-08-15T00:00:00Z,1,0
51,Ibirarema,3519501,2020-08-16T00:00:00Z,1,0
52,Ibirarema,3519501,2020-08-17T00:00:00Z,1,0
53,Ibirarema,3519501,2020-08-25T00:00:00Z,2,1
54,Ibirarema,3519501,2020-08-26T00:00:00Z,1,0
55,Ibirarema,3519501,2020-08-29T00:00:00Z,1,0
56,Ibirarema,3519501,2020-08-31T00:00:00Z,1,0
57,Ibirarema,3519501,2020-09-01T00:00:00Z,2,0
58,Ibirarema,3519501,2020-09-02T00:00:00Z,2,0
59,Ibirarema,3519501,2020-09-03T00:00:00Z,2,0
60,Ibirarema,3519501,2020-09-06T00:00:00Z,1,0
61,Ibirarema,3519501,2020-09-08T00:00:00Z,2,0
62,Ibirarema,3519501,2020-09-09T00:00:00Z,1,0
63,Ibirarema,3519501,2020-09-10T00:00:00Z,3,0
64,Ibirarema,3519501,2020-09-11T00:00:00Z,1,0
65,Ibirarema,3519501,2020-09-13T00:00:00Z,1,0
66,Ibirarema,3519501,2020-09-14T00:00:00Z,2,1
67,Ibirarema,3519501,2020-09-16T00:00:00Z,2,0
68,Ibirarema,3519501,2020-09-18T00:00:00Z,2,0
69,Ibirarema,3519501,2020-09-19T00:00:00Z,1,0
70,Ibirarema,3519501,2020-09-20T00:00:00Z,2,0
71,Ibirarema,3519501,2020-09-22T00:00:00Z,1,0
72,Ibirarema,3519501,2020-09-23T00:00:00Z,2,0
73,Ibirarema,3519501,2020-09-26T00:00:00Z,2,0
74,Ibirarema,3519501,2020-09-27T00:00:00Z,2,1
75,Ibirarema,3519501,2020-09-30T00:00:00Z,2,0
76,Ibirarema,3519501,2020-10-01T00:00:00Z,3,0
77,Ibirarema,3519501,2020-10-03T00:00:00Z,1,0
78,Ibirarema,3519501,2020-10-04T00:00:00Z,1,0
79,Ibirarema,3519501,2020-10-06T00:00:00Z,1,0
80,Ibirarema,3519501,2020-10-07T00:00:00Z,2,0
81,Ibirarema,3519501,2020-10-09T00:00:00Z,4,0
82,Ibirarema,3519501,2020-10-10T00:00:00Z,2,0
83,Ibirarema,3519501,2020-10-27T00:00:00Z,2,0
84,Ibirarema,3519501,2020-10-29T00:00:00Z,1,0
85,Ibirarema,3519501,2020-11-02T00:00:00Z,1,0
86,Ibirarema,3519501,2020-11-04T00:00:00Z,1,0
87,Ibirarema,3519501,2020-11-06T00:00:00Z,1,0
88,Ibirarema,3519501,2020-11-07T00:00:00Z,1,0
89,Ibirarema,3519501,2020-11-08T00:00:00Z,1,0
90,Ibirarema,3519501,2020-11-09T00:00:00Z,1,0
91,Ibirarema,3519501,2020-11-10T00:00:00Z,1,0
92,Ibirarema,3519501,2020-11-11T00:00:00Z,2,0
93,Ibirarema,3519501,2020-11-13T00:00:00Z,1,0
