,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,Guaratinguetá,3518404,2020-03-04T00:00:00Z,1,0
1,Guaratinguetá,3518404,2020-03-17T00:00:00Z,1,0
2,Guaratinguetá,3518404,2020-03-18T00:00:00Z,1,0
3,Guaratinguetá,3518404,2020-03-19T00:00:00Z,2,0
4,Guaratinguetá,3518404,2020-03-21T00:00:00Z,1,0
5,Guaratinguetá,3518404,2020-03-29T00:00:00Z,1,0
6,Guaratinguetá,3518404,2020-03-31T00:00:00Z,1,0
7,Guaratinguetá,3518404,2020-04-07T00:00:00Z,1,0
8,Guaratinguetá,3518404,2020-04-12T00:00:00Z,1,1
9,Guaratinguetá,3518404,2020-04-13T00:00:00Z,2,0
10,Guaratinguetá,3518404,2020-04-23T00:00:00Z,1,0
11,Guaratinguetá,3518404,2020-04-24T00:00:00Z,2,0
12,Guaratinguetá,3518404,2020-04-27T00:00:00Z,3,0
13,Guaratinguetá,3518404,2020-04-29T00:00:00Z,2,1
14,Guaratinguetá,3518404,2020-05-01T00:00:00Z,2,0
15,Guaratinguetá,3518404,2020-05-05T00:00:00Z,2,0
16,Guaratinguetá,3518404,2020-05-06T00:00:00Z,3,0
17,Guaratinguetá,3518404,2020-05-07T00:00:00Z,1,0
18,Guaratinguetá,3518404,2020-05-09T00:00:00Z,1,0
19,Guaratinguetá,3518404,2020-05-10T00:00:00Z,1,0
20,Guaratinguetá,3518404,2020-05-11T00:00:00Z,1,0
21,Guaratinguetá,3518404,2020-05-13T00:00:00Z,4,0
22,Guaratinguetá,3518404,2020-05-14T00:00:00Z,1,0
23,Guaratinguetá,3518404,2020-05-15T00:00:00Z,3,0
24,Guaratinguetá,3518404,2020-05-16T00:00:00Z,2,0
25,Guaratinguetá,3518404,2020-05-17T00:00:00Z,1,0
26,Guaratinguetá,3518404,2020-05-18T00:00:00Z,2,0
27,Guaratinguetá,3518404,2020-05-19T00:00:00Z,2,0
28,Guaratinguetá,3518404,2020-05-20T00:00:00Z,7,0
29,Guaratinguetá,3518404,2020-05-21T00:00:00Z,2,0
30,Guaratinguetá,3518404,2020-05-22T00:00:00Z,4,0
31,Guaratinguetá,3518404,2020-05-23T00:00:00Z,4,0
32,Guaratinguetá,3518404,2020-05-24T00:00:00Z,3,1
33,Guaratinguetá,3518404,2020-05-25T00:00:00Z,2,0
34,Guaratinguetá,3518404,2020-05-26T00:00:00Z,2,0
35,Guaratinguetá,3518404,2020-05-27T00:00:00Z,2,0
36,Guaratinguetá,3518404,2020-05-28T00:00:00Z,3,1
37,Guaratinguetá,3518404,2020-05-29T00:00:00Z,2,0
38,Guaratinguetá,3518404,2020-05-30T00:00:00Z,3,0
39,Guaratinguetá,3518404,2020-05-31T00:00:00Z,1,0
40,Guaratinguetá,3518404,2020-06-01T00:00:00Z,1,0
41,Guaratinguetá,3518404,2020-06-02T00:00:00Z,6,0
42,Guaratinguetá,3518404,2020-06-03T00:00:00Z,4,0
43,Guaratinguetá,3518404,2020-06-04T00:00:00Z,7,0
44,Guaratinguetá,3518404,2020-06-05T00:00:00Z,5,0
45,Guaratinguetá,3518404,2020-06-06T00:00:00Z,1,0
46,Guaratinguetá,3518404,2020-06-07T00:00:00Z,1,1
47,Guaratinguetá,3518404,2020-06-08T00:00:00Z,7,0
48,Guaratinguetá,3518404,2020-06-09T00:00:00Z,7,1
49,Guaratinguetá,3518404,2020-06-10T00:00:00Z,1,0
50,Guaratinguetá,3518404,2020-06-11T00:00:00Z,4,1
51,Guaratinguetá,3518404,2020-06-12T00:00:00Z,5,0
52,Guaratinguetá,3518404,2020-06-13T00:00:00Z,1,0
53,Guaratinguetá,3518404,2020-06-14T00:00:00Z,9,0
54,Guaratinguetá,3518404,2020-06-15T00:00:00Z,4,0
55,Guaratinguetá,3518404,2020-06-16T00:00:00Z,6,0
56,Guaratinguetá,3518404,2020-06-17T00:00:00Z,4,0
57,Guaratinguetá,3518404,2020-06-18T00:00:00Z,1,0
58,Guaratinguetá,3518404,2020-06-19T00:00:00Z,1,0
59,Guaratinguetá,3518404,2020-06-20T00:00:00Z,11,1
60,Guaratinguetá,3518404,2020-06-21T00:00:00Z,3,1
61,Guaratinguetá,3518404,2020-06-22T00:00:00Z,16,0
62,Guaratinguetá,3518404,2020-06-23T00:00:00Z,7,0
63,Guaratinguetá,3518404,2020-06-24T00:00:00Z,3,0
64,Guaratinguetá,3518404,2020-06-25T00:00:00Z,4,0
65,Guaratinguetá,3518404,2020-06-26T00:00:00Z,7,0
66,Guaratinguetá,3518404,2020-06-27T00:00:00Z,8,1
67,Guaratinguetá,3518404,2020-06-28T00:00:00Z,3,0
68,Guaratinguetá,3518404,2020-06-29T00:00:00Z,11,1
69,Guaratinguetá,3518404,2020-06-30T00:00:00Z,12,2
70,Guaratinguetá,3518404,2020-07-01T00:00:00Z,16,0
71,Guaratinguetá,3518404,2020-07-02T00:00:00Z,8,2
72,Guaratinguetá,3518404,2020-07-03T00:00:00Z,6,0
73,Guaratinguetá,3518404,2020-07-04T00:00:00Z,5,0
74,Guaratinguetá,3518404,2020-07-05T00:00:00Z,9,0
75,Guaratinguetá,3518404,2020-07-06T00:00:00Z,13,2
76,Guaratinguetá,3518404,2020-07-07T00:00:00Z,15,0
77,Guaratinguetá,3518404,2020-07-08T00:00:00Z,6,0
78,Guaratinguetá,3518404,2020-07-09T00:00:00Z,11,0
79,Guaratinguetá,3518404,2020-07-10T00:00:00Z,19,3
80,Guaratinguetá,3518404,2020-07-11T00:00:00Z,16,0
81,Guaratinguetá,3518404,2020-07-12T00:00:00Z,15,0
82,Guaratinguetá,3518404,2020-07-13T00:00:00Z,14,0
83,Guaratinguetá,3518404,2020-07-14T00:00:00Z,13,0
84,Guaratinguetá,3518404,2020-07-15T00:00:00Z,17,1
85,Guaratinguetá,3518404,2020-07-16T00:00:00Z,13,0
86,Guaratinguetá,3518404,2020-07-17T00:00:00Z,21,0
87,Guaratinguetá,3518404,2020-07-18T00:00:00Z,18,2
88,Guaratinguetá,3518404,2020-07-19T00:00:00Z,16,3
89,Guaratinguetá,3518404,2020-07-20T00:00:00Z,26,1
90,Guaratinguetá,3518404,2020-07-21T00:00:00Z,13,2
91,Guaratinguetá,3518404,2020-07-22T00:00:00Z,15,0
92,Guaratinguetá,3518404,2020-07-23T00:00:00Z,20,2
93,Guaratinguetá,3518404,2020-07-24T00:00:00Z,19,0
94,Guaratinguetá,3518404,2020-07-25T00:00:00Z,10,0
95,Guaratinguetá,3518404,2020-07-26T00:00:00Z,17,0
96,Guaratinguetá,3518404,2020-07-27T00:00:00Z,23,2
97,Guaratinguetá,3518404,2020-07-28T00:00:00Z,23,0
98,Guaratinguetá,3518404,2020-07-29T00:00:00Z,12,0
99,Guaratinguetá,3518404,2020-07-30T00:00:00Z,22,0
100,Guaratinguetá,3518404,2020-07-31T00:00:00Z,20,0
101,Guaratinguetá,3518404,2020-08-01T00:00:00Z,21,0
102,Guaratinguetá,3518404,2020-08-02T00:00:00Z,10,0
103,Guaratinguetá,3518404,2020-08-03T00:00:00Z,17,1
104,Guaratinguetá,3518404,2020-08-04T00:00:00Z,22,2
105,Guaratinguetá,3518404,2020-08-05T00:00:00Z,18,0
106,Guaratinguetá,3518404,2020-08-06T00:00:00Z,22,0
107,Guaratinguetá,3518404,2020-08-07T00:00:00Z,23,0
