,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,São João do Pau d'Alho,3549300,2020-04-29T00:00:00Z,1,0
1,São João do Pau d'Alho,3549300,2020-08-18T00:00:00Z,1,0
2,São João do Pau d'Alho,3549300,2020-08-19T00:00:00Z,1,0
3,São João do Pau d'Alho,3549300,2020-08-20T00:00:00Z,1,0
4,São João do Pau d'Alho,3549300,2020-08-21T00:00:00Z,1,0
5,São João do Pau d'Alho,3549300,2020-08-23T00:00:00Z,1,0
6,São João do Pau d'Alho,3549300,2020-09-07T00:00:00Z,1,0
7,São João do Pau d'Alho,3549300,2020-09-15T00:00:00Z,1,0
8,São João do Pau d'Alho,3549300,2020-09-19T00:00:00Z,1,0
9,São João do Pau d'Alho,3549300,2020-09-21T00:00:00Z,1,0
10,São João do Pau d'Alho,3549300,2020-12-09T00:00:00Z,1,0
11,São João do Pau d'Alho,3549300,2020-12-10T00:00:00Z,3,0
12,São João do Pau d'Alho,3549300,2020-12-11T00:00:00Z,1,0
13,São João do Pau d'Alho,3549300,2020-12-13T00:00:00Z,1,0
14,São João do Pau d'Alho,3549300,2020-12-14T00:00:00Z,1,0
15,São João do Pau d'Alho,3549300,2020-12-16T00:00:00Z,1,0
16,São João do Pau d'Alho,3549300,2020-12-19T00:00:00Z,2,0
17,São João do Pau d'Alho,3549300,2020-12-31T00:00:00Z,1,0
18,São João do Pau d'Alho,3549300,2021-01-04T00:00:00Z,1,0
19,São João do Pau d'Alho,3549300,2021-01-07T00:00:00Z,2,0
20,São João do Pau d'Alho,3549300,2021-01-08T00:00:00Z,2,0
21,São João do Pau d'Alho,3549300,2021-01-10T00:00:00Z,1,0
22,São João do Pau d'Alho,3549300,2021-01-11T00:00:00Z,1,0
23,São João do Pau d'Alho,3549300,2021-01-23T00:00:00Z,1,0
24,São João do Pau d'Alho,3549300,2021-01-28T00:00:00Z,1,0
25,São João do Pau d'Alho,3549300,2021-01-29T00:00:00Z,2,0
26,São João do Pau d'Alho,3549300,2021-01-30T00:00:00Z,1,0
27,São João do Pau d'Alho,3549300,2021-02-01T00:00:00Z,1,0
28,São João do Pau d'Alho,3549300,2021-02-03T00:00:00Z,1,0
29,São João do Pau d'Alho,3549300,2021-02-06T00:00:00Z,1,0
30,São João do Pau d'Alho,3549300,2021-02-07T00:00:00Z,4,0
31,São João do Pau d'Alho,3549300,2021-02-10T00:00:00Z,2,0
32,São João do Pau d'Alho,3549300,2021-02-13T00:00:00Z,5,0
33,São João do Pau d'Alho,3549300,2021-02-14T00:00:00Z,1,0
34,São João do Pau d'Alho,3549300,2021-02-15T00:00:00Z,4,0
35,São João do Pau d'Alho,3549300,2021-02-18T00:00:00Z,1,0
36,São João do Pau d'Alho,3549300,2021-02-19T00:00:00Z,1,0
37,São João do Pau d'Alho,3549300,2021-02-22T00:00:00Z,4,0
38,São João do Pau d'Alho,3549300,2021-02-23T00:00:00Z,2,0
39,São João do Pau d'Alho,3549300,2021-02-25T00:00:00Z,1,0
40,São João do Pau d'Alho,3549300,2021-02-26T00:00:00Z,3,0
41,São João do Pau d'Alho,3549300,2021-02-27T00:00:00Z,1,0
42,São João do Pau d'Alho,3549300,2021-02-28T00:00:00Z,4,0
43,São João do Pau d'Alho,3549300,2021-03-01T00:00:00Z,3,0
44,São João do Pau d'Alho,3549300,2021-03-08T00:00:00Z,2,0
45,São João do Pau d'Alho,3549300,2021-03-10T00:00:00Z,1,0
46,São João do Pau d'Alho,3549300,2021-03-11T00:00:00Z,1,0
47,São João do Pau d'Alho,3549300,2021-03-13T00:00:00Z,1,0
48,São João do Pau d'Alho,3549300,2021-03-14T00:00:00Z,5,0
49,São João do Pau d'Alho,3549300,2021-03-15T00:00:00Z,2,0
50,São João do Pau d'Alho,3549300,2021-03-16T00:00:00Z,2,0
51,São João do Pau d'Alho,3549300,2021-03-17T00:00:00Z,1,0
52,São João do Pau d'Alho,3549300,2021-03-18T00:00:00Z,1,0
53,São João do Pau d'Alho,3549300,2021-03-19T00:00:00Z,1,0
54,São João do Pau d'Alho,3549300,2021-03-20T00:00:00Z,3,0
55,São João do Pau d'Alho,3549300,2021-03-21T00:00:00Z,1,0
56,São João do Pau d'Alho,3549300,2021-03-23T00:00:00Z,1,0
57,São João do Pau d'Alho,3549300,2021-03-24T00:00:00Z,1,0
58,São João do Pau d'Alho,3549300,2021-03-28T00:00:00Z,1,0
59,São João do Pau d'Alho,3549300,2021-03-29T00:00:00Z,1,0
60,São João do Pau d'Alho,3549300,2021-04-02T00:00:00Z,1,0
61,São João do Pau d'Alho,3549300,2021-04-03T00:00:00Z,1,0
62,São João do Pau d'Alho,3549300,2021-04-05T00:00:00Z,1,0
63,São João do Pau d'Alho,3549300,2021-04-07T00:00:00Z,1,0
64,São João do Pau d'Alho,3549300,2021-04-11T00:00:00Z,1,0
65,São João do Pau d'Alho,3549300,2021-04-12T00:00:00Z,1,0
66,São João do Pau d'Alho,3549300,2021-04-22T00:00:00Z,1,0
67,São João do Pau d'Alho,3549300,2021-04-27T00:00:00Z,1,0
68,São João do Pau d'Alho,3549300,2021-05-05T00:00:00Z,1,0
69,São João do Pau d'Alho,3549300,2021-05-07T00:00:00Z,1,0
70,São João do Pau d'Alho,3549300,2021-05-10T00:00:00Z,2,0
71,São João do Pau d'Alho,3549300,2021-05-11T00:00:00Z,4,0
72,São João do Pau d'Alho,3549300,2021-05-14T00:00:00Z,1,0
73,São João do Pau d'Alho,3549300,2021-05-18T00:00:00Z,1,0
74,São João do Pau d'Alho,3549300,2021-05-19T00:00:00Z,1,0
75,São João do Pau d'Alho,3549300,2021-05-20T00:00:00Z,1,0
76,São João do Pau d'Alho,3549300,2021-05-21T00:00:00Z,2,0
77,São João do Pau d'Alho,3549300,2021-05-27T00:00:00Z,1,0
78,São João do Pau d'Alho,3549300,2021-05-31T00:00:00Z,1,0
79,São João do Pau d'Alho,3549300,2021-06-09T00:00:00Z,1,0
80,São João do Pau d'Alho,3549300,2021-06-10T00:00:00Z,1,0
81,São João do Pau d'Alho,3549300,2021-06-11T00:00:00Z,1,0
82,São João do Pau d'Alho,3549300,2021-06-12T00:00:00Z,4,0
83,São João do Pau d'Alho,3549300,2021-06-13T00:00:00Z,5,0
84,São João do Pau d'Alho,3549300,2021-06-14T00:00:00Z,8,1
85,São João do Pau d'Alho,3549300,2021-06-15T00:00:00Z,10,0
86,São João do Pau d'Alho,3549300,2021-06-16T00:00:00Z,1,0
87,São João do Pau d'Alho,3549300,2021-06-18T00:00:00Z,5,0
88,São João do Pau d'Alho,3549300,2021-06-19T00:00:00Z,1,0
89,São João do Pau d'Alho,3549300,2021-06-20T00:00:00Z,2,0
90,São João do Pau d'Alho,3549300,2021-06-25T00:00:00Z,3,0
91,São João do Pau d'Alho,3549300,2021-07-01T00:00:00Z,1,0
92,São João do Pau d'Alho,3549300,2021-07-06T00:00:00Z,1,0
93,São João do Pau d'Alho,3549300,2021-07-10T00:00:00Z,1,0
94,São João do Pau d'Alho,3549300,2021-07-14T00:00:00Z,1,0
95,São João do Pau d'Alho,3549300,2021-07-18T00:00:00Z,1,0
