,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,Bertioga,3506359,2020-03-19T00:00:00Z,1,0
1,Bertioga,3506359,2020-03-22T00:00:00Z,2,1
2,Bertioga,3506359,2020-03-23T00:00:00Z,1,0
3,Bertioga,3506359,2020-03-24T00:00:00Z,1,0
4,Bertioga,3506359,2020-03-25T00:00:00Z,1,0
5,Bertioga,3506359,2020-03-28T00:00:00Z,1,0
6,Bertioga,3506359,2020-04-03T00:00:00Z,2,0
7,Bertioga,3506359,2020-04-04T00:00:00Z,1,0
8,Bertioga,3506359,2020-04-09T00:00:00Z,1,0
9,Bertioga,3506359,2020-04-10T00:00:00Z,1,0
10,Bertioga,3506359,2020-04-17T00:00:00Z,3,1
11,Bertioga,3506359,2020-04-19T00:00:00Z,1,1
12,Bertioga,3506359,2020-04-20T00:00:00Z,1,0
13,Bertioga,3506359,2020-04-21T00:00:00Z,1,0
14,Bertioga,3506359,2020-04-22T00:00:00Z,1,0
15,Bertioga,3506359,2020-04-23T00:00:00Z,2,0
16,Bertioga,3506359,2020-04-24T00:00:00Z,4,0
17,Bertioga,3506359,2020-04-26T00:00:00Z,1,0
18,Bertioga,3506359,2020-04-28T00:00:00Z,6,0
19,Bertioga,3506359,2020-04-29T00:00:00Z,4,0
20,Bertioga,3506359,2020-04-30T00:00:00Z,4,0
21,Bertioga,3506359,2020-05-01T00:00:00Z,6,0
22,Bertioga,3506359,2020-05-02T00:00:00Z,5,0
23,Bertioga,3506359,2020-05-03T00:00:00Z,3,1
24,Bertioga,3506359,2020-05-04T00:00:00Z,4,0
25,Bertioga,3506359,2020-05-05T00:00:00Z,10,2
26,Bertioga,3506359,2020-05-06T00:00:00Z,5,0
27,Bertioga,3506359,2020-05-07T00:00:00Z,2,0
28,Bertioga,3506359,2020-05-08T00:00:00Z,8,0
29,Bertioga,3506359,2020-05-09T00:00:00Z,2,0
30,Bertioga,3506359,2020-05-10T00:00:00Z,7,0
31,Bertioga,3506359,2020-05-11T00:00:00Z,5,0
32,Bertioga,3506359,2020-05-12T00:00:00Z,5,1
33,Bertioga,3506359,2020-05-13T00:00:00Z,3,0
34,Bertioga,3506359,2020-05-14T00:00:00Z,8,0
35,Bertioga,3506359,2020-05-15T00:00:00Z,4,2
36,Bertioga,3506359,2020-05-16T00:00:00Z,2,1
37,Bertioga,3506359,2020-05-17T00:00:00Z,4,0
38,Bertioga,3506359,2020-05-18T00:00:00Z,9,1
39,Bertioga,3506359,2020-05-19T00:00:00Z,8,0
40,Bertioga,3506359,2020-05-20T00:00:00Z,9,0
41,Bertioga,3506359,2020-05-21T00:00:00Z,6,0
42,Bertioga,3506359,2020-05-22T00:00:00Z,9,2
43,Bertioga,3506359,2020-05-23T00:00:00Z,7,0
44,Bertioga,3506359,2020-05-24T00:00:00Z,5,0
45,Bertioga,3506359,2020-05-25T00:00:00Z,11,1
46,Bertioga,3506359,2020-05-26T00:00:00Z,3,0
47,Bertioga,3506359,2020-05-27T00:00:00Z,8,0
48,Bertioga,3506359,2020-05-28T00:00:00Z,6,0
49,Bertioga,3506359,2020-05-29T00:00:00Z,6,0
50,Bertioga,3506359,2020-05-30T00:00:00Z,14,0
51,Bertioga,3506359,2020-05-31T00:00:00Z,11,1
52,Bertioga,3506359,2020-06-01T00:00:00Z,13,1
53,Bertioga,3506359,2020-06-02T00:00:00Z,14,0
54,Bertioga,3506359,2020-06-03T00:00:00Z,14,0
55,Bertioga,3506359,2020-06-04T00:00:00Z,16,0
56,Bertioga,3506359,2020-06-05T00:00:00Z,23,0
57,Bertioga,3506359,2020-06-06T00:00:00Z,36,0
58,Bertioga,3506359,2020-06-07T00:00:00Z,22,1
