,Unnamed: 0,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,0,São Sebastião da Grama,3550803,2020-03-23T00:00:00Z,0.0,0.5
1,1,São Sebastião da Grama,3550803,2020-04-10T00:00:00Z,0.0,0.5
2,2,São Sebastião da Grama,3550803,2020-04-20T00:00:00Z,0.0,0.0
3,3,São Sebastião da Grama,3550803,2020-04-25T00:00:00Z,0.0,0.0
4,4,São Sebastião da Grama,3550803,2020-05-06T00:00:00Z,0.0,0.0
5,5,São Sebastião da Grama,3550803,2020-05-08T00:00:00Z,0.0,0.0
6,6,São Sebastião da Grama,3550803,2020-05-09T00:00:00Z,0.0,0.0
7,7,São Sebastião da Grama,3550803,2020-05-11T00:00:00Z,0.0,0.0
8,8,São Sebastião da Grama,3550803,2020-05-26T00:00:00Z,0.0,0.0
9,9,São Sebastião da Grama,3550803,2020-05-29T00:00:00Z,0.0,0.0
10,10,São Sebastião da Grama,3550803,2020-06-02T00:00:00Z,0.0,0.0
11,11,São Sebastião da Grama,3550803,2020-06-10T00:00:00Z,0.0,0.0
12,12,São Sebastião da Grama,3550803,2020-06-14T00:00:00Z,0.0,0.0
13,13,São Sebastião da Grama,3550803,2020-06-15T00:00:00Z,0.0,0.0
14,14,São Sebastião da Grama,3550803,2020-06-17T00:00:00Z,0.0,0.0
15,15,São Sebastião da Grama,3550803,2020-06-22T00:00:00Z,0.0,0.0
16,16,São Sebastião da Grama,3550803,2020-06-24T00:00:00Z,0.05555555555555555,0.0
17,17,São Sebastião da Grama,3550803,2020-06-25T00:00:00Z,0.0,0.0
18,18,São Sebastião da Grama,3550803,2020-06-26T00:00:00Z,0.0,0.0
19,19,São Sebastião da Grama,3550803,2020-06-27T00:00:00Z,0.05555555555555555,0.0
20,20,São Sebastião da Grama,3550803,2020-06-28T00:00:00Z,0.05555555555555555,0.0
21,21,São Sebastião da Grama,3550803,2020-06-29T00:00:00Z,0.0,0.0
22,22,São Sebastião da Grama,3550803,2020-06-30T00:00:00Z,0.0,0.0
23,23,São Sebastião da Grama,3550803,2020-07-01T00:00:00Z,0.22222222222222224,0.0
24,24,São Sebastião da Grama,3550803,2020-07-02T00:00:00Z,0.1111111111111111,0.0
25,25,São Sebastião da Grama,3550803,2020-07-03T00:00:00Z,0.1111111111111111,0.0
26,26,São Sebastião da Grama,3550803,2020-07-04T00:00:00Z,0.22222222222222224,0.0
27,27,São Sebastião da Grama,3550803,2020-07-05T00:00:00Z,0.05555555555555555,0.0
28,28,São Sebastião da Grama,3550803,2020-07-06T00:00:00Z,0.0,0.0
29,29,São Sebastião da Grama,3550803,2020-07-07T00:00:00Z,0.16666666666666666,0.0
30,30,São Sebastião da Grama,3550803,2020-07-08T00:00:00Z,0.4444444444444444,0.0
31,31,São Sebastião da Grama,3550803,2020-07-09T00:00:00Z,0.16666666666666666,0.0
32,32,São Sebastião da Grama,3550803,2020-07-10T00:00:00Z,0.33333333333333326,0.0
33,33,São Sebastião da Grama,3550803,2020-07-12T00:00:00Z,0.33333333333333326,0.0
34,34,São Sebastião da Grama,3550803,2020-07-13T00:00:00Z,0.1111111111111111,0.0
35,35,São Sebastião da Grama,3550803,2020-07-14T00:00:00Z,0.05555555555555555,0.0
36,36,São Sebastião da Grama,3550803,2020-07-15T00:00:00Z,0.05555555555555555,0.0
37,37,São Sebastião da Grama,3550803,2020-07-16T00:00:00Z,0.05555555555555555,0.0
38,38,São Sebastião da Grama,3550803,2020-07-17T00:00:00Z,0.16666666666666666,0.0
39,39,São Sebastião da Grama,3550803,2020-07-18T00:00:00Z,0.05555555555555555,0.0
40,40,São Sebastião da Grama,3550803,2020-07-19T00:00:00Z,0.05555555555555555,0.0
41,41,São Sebastião da Grama,3550803,2020-07-20T00:00:00Z,0.05555555555555555,0.0
42,42,São Sebastião da Grama,3550803,2020-07-21T00:00:00Z,0.05555555555555555,0.0
43,43,São Sebastião da Grama,3550803,2020-07-22T00:00:00Z,0.05555555555555555,0.0
