,Unnamed: 0,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,0,Colina,3512001,2020-04-07T00:00:00Z,0.0,0.3333333333333333
1,1,Colina,3512001,2020-04-14T00:00:00Z,0.0,0.0
2,2,Colina,3512001,2020-04-17T00:00:00Z,0.0,0.0
3,3,Colina,3512001,2020-04-18T00:00:00Z,0.0,0.0
4,4,Colina,3512001,2020-04-22T00:00:00Z,0.0,0.0
5,5,Colina,3512001,2020-04-27T00:00:00Z,0.0,0.0
6,6,Colina,3512001,2020-04-28T00:00:00Z,0.0,0.3333333333333333
7,7,Colina,3512001,2020-04-29T00:00:00Z,0.0,0.0
8,8,Colina,3512001,2020-05-01T00:00:00Z,0.0,0.0
9,9,Colina,3512001,2020-05-06T00:00:00Z,0.0,0.0
10,10,Colina,3512001,2020-05-11T00:00:00Z,0.0,0.0
11,11,Colina,3512001,2020-05-12T00:00:00Z,0.0,0.0
12,12,Colina,3512001,2020-05-13T00:00:00Z,0.0,0.0
13,13,Colina,3512001,2020-05-17T00:00:00Z,0.0,0.0
14,14,Colina,3512001,2020-05-18T00:00:00Z,0.06666666666666667,0.0
15,15,Colina,3512001,2020-06-01T00:00:00Z,0.26666666666666666,0.0
16,16,Colina,3512001,2020-06-02T00:00:00Z,0.0,0.3333333333333333
17,17,Colina,3512001,2020-06-04T00:00:00Z,0.0,0.3333333333333333
18,18,Colina,3512001,2020-06-05T00:00:00Z,0.06666666666666667,0.0
19,19,Colina,3512001,2020-06-07T00:00:00Z,0.06666666666666667,0.0
20,20,Colina,3512001,2020-06-08T00:00:00Z,0.2,0.0
21,21,Colina,3512001,2020-06-09T00:00:00Z,0.06666666666666667,0.0
22,22,Colina,3512001,2020-06-10T00:00:00Z,0.13333333333333336,0.3333333333333333
23,23,Colina,3512001,2020-06-11T00:00:00Z,0.33333333333333337,0.3333333333333333
24,24,Colina,3512001,2020-06-12T00:00:00Z,0.13333333333333336,0.0
25,25,Colina,3512001,2020-06-14T00:00:00Z,0.2,0.0
26,26,Colina,3512001,2020-06-17T00:00:00Z,0.0,0.0
27,27,Colina,3512001,2020-06-18T00:00:00Z,0.0,0.0
28,28,Colina,3512001,2020-06-19T00:00:00Z,0.06666666666666667,0.0
29,29,Colina,3512001,2020-06-20T00:00:00Z,0.0,0.0
30,30,Colina,3512001,2020-06-21T00:00:00Z,0.2,0.0
31,31,Colina,3512001,2020-06-22T00:00:00Z,0.06666666666666667,0.0
32,32,Colina,3512001,2020-06-23T00:00:00Z,0.13333333333333336,0.0
33,33,Colina,3512001,2020-06-24T00:00:00Z,0.2,0.3333333333333333
34,34,Colina,3512001,2020-06-26T00:00:00Z,0.33333333333333337,0.3333333333333333
35,35,Colina,3512001,2020-06-28T00:00:00Z,0.0,0.0
36,36,Colina,3512001,2020-06-29T00:00:00Z,0.0,0.0
37,37,Colina,3512001,2020-06-30T00:00:00Z,0.2,0.0
38,38,Colina,3512001,2020-07-01T00:00:00Z,0.0,0.0
39,39,Colina,3512001,2020-07-03T00:00:00Z,0.0,0.0
40,40,Colina,3512001,2020-07-04T00:00:00Z,0.0,0.0
41,41,Colina,3512001,2020-07-05T00:00:00Z,0.06666666666666667,0.0
42,42,Colina,3512001,2020-07-06T00:00:00Z,0.0,0.0
43,43,Colina,3512001,2020-07-07T00:00:00Z,0.06666666666666667,0.0
44,44,Colina,3512001,2020-07-09T00:00:00Z,0.2,0.0
45,45,Colina,3512001,2020-07-10T00:00:00Z,0.2,0.0
46,46,Colina,3512001,2020-07-11T00:00:00Z,0.0,0.0
47,47,Colina,3512001,2020-07-13T00:00:00Z,0.06666666666666667,0.0
48,48,Colina,3512001,2020-07-14T00:00:00Z,0.0,0.0
49,49,Colina,3512001,2020-07-15T00:00:00Z,0.2,0.0
50,50,Colina,3512001,2020-07-16T00:00:00Z,0.0,0.0
51,51,Colina,3512001,2020-07-17T00:00:00Z,0.2,0.0
52,52,Colina,3512001,2020-07-19T00:00:00Z,0.13333333333333336,0.0
53,53,Colina,3512001,2020-07-20T00:00:00Z,0.2,0.0
54,54,Colina,3512001,2020-07-22T00:00:00Z,0.06666666666666667,0.0
55,55,Colina,3512001,2020-07-23T00:00:00Z,0.0,0.0
56,56,Colina,3512001,2020-07-25T00:00:00Z,0.0,0.0
57,57,Colina,3512001,2020-07-26T00:00:00Z,0.0,0.0
58,58,Colina,3512001,2020-07-27T00:00:00Z,0.06666666666666667,0.0
59,59,Colina,3512001,2020-07-28T00:00:00Z,0.06666666666666667,0.0
60,60,Colina,3512001,2020-07-29T00:00:00Z,0.0,0.0
61,61,Colina,3512001,2020-07-30T00:00:00Z,0.2,0.0
62,62,Colina,3512001,2020-07-31T00:00:00Z,0.0,0.0
63,63,Colina,3512001,2020-08-01T00:00:00Z,0.13333333333333336,0.0
64,64,Colina,3512001,2020-08-02T00:00:00Z,0.06666666666666667,0.0
65,65,Colina,3512001,2020-08-03T00:00:00Z,0.13333333333333336,0.0
66,66,Colina,3512001,2020-08-04T00:00:00Z,0.13333333333333336,0.0
67,67,Colina,3512001,2020-08-05T00:00:00Z,0.13333333333333336,0.0
68,68,Colina,3512001,2020-08-06T00:00:00Z,0.06666666666666667,0.0
69,69,Colina,3512001,2020-08-07T00:00:00Z,0.2,0.0
70,70,Colina,3512001,2020-08-08T00:00:00Z,0.06666666666666667,0.0
71,71,Colina,3512001,2020-08-09T00:00:00Z,0.06666666666666667,0.0
72,72,Colina,3512001,2020-08-10T00:00:00Z,0.13333333333333336,0.0
73,73,Colina,3512001,2020-08-11T00:00:00Z,0.13333333333333336,0.0
74,74,Colina,3512001,2020-08-12T00:00:00Z,0.4,0.0
75,75,Colina,3512001,2020-08-13T00:00:00Z,0.2,0.0
76,76,Colina,3512001,2020-08-14T00:00:00Z,0.06666666666666667,0.0
77,77,Colina,3512001,2020-08-15T00:00:00Z,0.06666666666666667,0.0
78,78,Colina,3512001,2020-08-16T00:00:00Z,0.26666666666666666,0.0
79,79,Colina,3512001,2020-08-17T00:00:00Z,0.06666666666666667,0.0
80,80,Colina,3512001,2020-08-18T00:00:00Z,0.06666666666666667,0.0
81,81,Colina,3512001,2020-08-19T00:00:00Z,0.13333333333333336,0.0
82,82,Colina,3512001,2020-08-20T00:00:00Z,0.13333333333333336,0.0
83,83,Colina,3512001,2020-08-21T00:00:00Z,0.4,0.0
84,84,Colina,3512001,2020-08-22T00:00:00Z,0.0,0.0
85,85,Colina,3512001,2020-08-23T00:00:00Z,0.26666666666666666,0.3333333333333333
86,86,Colina,3512001,2020-08-24T00:00:00Z,0.26666666666666666,0.0
87,87,Colina,3512001,2020-08-25T00:00:00Z,0.06666666666666667,0.0
88,88,Colina,3512001,2020-08-26T00:00:00Z,0.06666666666666667,0.0
89,89,Colina,3512001,2020-08-27T00:00:00Z,0.06666666666666667,0.0
90,90,Colina,3512001,2020-08-28T00:00:00Z,0.6,0.3333333333333333
91,91,Colina,3512001,2020-08-29T00:00:00Z,0.06666666666666667,0.0
92,92,Colina,3512001,2020-08-30T00:00:00Z,0.06666666666666667,0.0
93,93,Colina,3512001,2020-08-31T00:00:00Z,0.2,0.3333333333333333
94,94,Colina,3512001,2020-09-01T00:00:00Z,0.13333333333333336,0.0
95,95,Colina,3512001,2020-09-02T00:00:00Z,0.06666666666666667,0.0
96,96,Colina,3512001,2020-09-03T00:00:00Z,0.33333333333333337,0.0
97,97,Colina,3512001,2020-09-04T00:00:00Z,0.13333333333333336,0.0
98,98,Colina,3512001,2020-09-06T00:00:00Z,0.0,0.0
99,99,Colina,3512001,2020-09-07T00:00:00Z,0.2,0.3333333333333333
100,100,Colina,3512001,2020-09-08T00:00:00Z,0.26666666666666666,0.0
101,101,Colina,3512001,2020-09-09T00:00:00Z,0.13333333333333336,0.0
102,102,Colina,3512001,2020-09-10T00:00:00Z,0.0,0.0
103,103,Colina,3512001,2020-09-11T00:00:00Z,0.0,0.0
104,104,Colina,3512001,2020-09-12T00:00:00Z,0.0,0.0
105,105,Colina,3512001,2020-09-13T00:00:00Z,0.06666666666666667,0.0
106,106,Colina,3512001,2020-09-14T00:00:00Z,0.0,0.0
107,107,Colina,3512001,2020-09-16T00:00:00Z,0.13333333333333336,0.0
108,108,Colina,3512001,2020-09-17T00:00:00Z,0.33333333333333337,0.0
109,109,Colina,3512001,2020-09-18T00:00:00Z,0.2,0.0
110,110,Colina,3512001,2020-09-19T00:00:00Z,0.06666666666666667,0.0
111,111,Colina,3512001,2020-09-20T00:00:00Z,0.13333333333333336,0.0
112,112,Colina,3512001,2020-09-21T00:00:00Z,0.06666666666666667,0.3333333333333333
113,113,Colina,3512001,2020-09-23T00:00:00Z,0.0,0.0
114,114,Colina,3512001,2020-09-24T00:00:00Z,0.13333333333333336,0.0
115,115,Colina,3512001,2020-09-25T00:00:00Z,0.0,0.0
116,116,Colina,3512001,2020-09-26T00:00:00Z,0.06666666666666667,0.0
117,117,Colina,3512001,2020-09-27T00:00:00Z,0.13333333333333336,0.0
118,118,Colina,3512001,2020-09-28T00:00:00Z,0.0,0.0
119,119,Colina,3512001,2020-09-29T00:00:00Z,0.2,0.3333333333333333
120,120,Colina,3512001,2020-09-30T00:00:00Z,0.06666666666666667,0.3333333333333333
121,121,Colina,3512001,2020-10-03T00:00:00Z,0.0,0.0
122,122,Colina,3512001,2020-10-05T00:00:00Z,0.06666666666666667,0.0
123,123,Colina,3512001,2020-10-10T00:00:00Z,0.0,0.0
124,124,Colina,3512001,2020-10-11T00:00:00Z,0.0,0.0
125,125,Colina,3512001,2020-10-13T00:00:00Z,0.0,0.0
126,126,Colina,3512001,2020-10-14T00:00:00Z,0.0,0.0
127,127,Colina,3512001,2020-10-15T00:00:00Z,0.06666666666666667,0.0
128,128,Colina,3512001,2020-10-17T00:00:00Z,0.2,0.0
129,129,Colina,3512001,2020-10-18T00:00:00Z,0.0,0.0
130,130,Colina,3512001,2020-10-19T00:00:00Z,0.0,0.0
131,131,Colina,3512001,2020-10-30T00:00:00Z,0.0,0.0
132,132,Colina,3512001,2020-11-02T00:00:00Z,0.0,0.0
133,133,Colina,3512001,2020-11-03T00:00:00Z,0.0,0.0
134,134,Colina,3512001,2020-11-09T00:00:00Z,0.0,0.0
135,135,Colina,3512001,2020-11-10T00:00:00Z,0.0,0.0
136,136,Colina,3512001,2020-11-11T00:00:00Z,0.0,0.3333333333333333
