,Unnamed: 0,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,0,Itatinga,3523503,2020-02-15T00:00:00Z,0.0,0.0
1,1,Itatinga,3523503,2020-03-14T00:00:00Z,0.0,0.0
2,2,Itatinga,3523503,2020-03-26T00:00:00Z,0.02702702702702703,0.0
3,3,Itatinga,3523503,2020-05-01T00:00:00Z,0.0,0.5
4,4,Itatinga,3523503,2020-05-03T00:00:00Z,0.0,0.0
5,5,Itatinga,3523503,2020-05-09T00:00:00Z,0.0,0.0
6,6,Itatinga,3523503,2020-05-10T00:00:00Z,0.02702702702702703,0.0
7,7,Itatinga,3523503,2020-05-11T00:00:00Z,0.05405405405405406,0.0
8,8,Itatinga,3523503,2020-05-12T00:00:00Z,0.02702702702702703,0.0
9,9,Itatinga,3523503,2020-05-14T00:00:00Z,0.0,0.0
10,10,Itatinga,3523503,2020-05-15T00:00:00Z,0.0,0.0
11,11,Itatinga,3523503,2020-05-18T00:00:00Z,0.0,0.0
12,12,Itatinga,3523503,2020-05-19T00:00:00Z,0.0,0.0
13,13,Itatinga,3523503,2020-05-20T00:00:00Z,0.05405405405405406,0.0
14,14,Itatinga,3523503,2020-05-21T00:00:00Z,0.02702702702702703,0.0
15,15,Itatinga,3523503,2020-05-23T00:00:00Z,0.0,0.0
16,16,Itatinga,3523503,2020-05-24T00:00:00Z,0.02702702702702703,0.0
17,17,Itatinga,3523503,2020-05-26T00:00:00Z,0.0,0.0
18,18,Itatinga,3523503,2020-05-27T00:00:00Z,0.0,0.0
19,19,Itatinga,3523503,2020-05-28T00:00:00Z,0.02702702702702703,0.0
20,20,Itatinga,3523503,2020-05-30T00:00:00Z,0.0,0.0
21,21,Itatinga,3523503,2020-06-01T00:00:00Z,0.0,0.0
22,22,Itatinga,3523503,2020-06-07T00:00:00Z,0.0,0.0
23,23,Itatinga,3523503,2020-06-08T00:00:00Z,0.05405405405405406,0.0
24,24,Itatinga,3523503,2020-06-09T00:00:00Z,0.05405405405405406,0.0
25,25,Itatinga,3523503,2020-06-10T00:00:00Z,0.0,0.0
26,26,Itatinga,3523503,2020-06-11T00:00:00Z,0.0,0.0
27,27,Itatinga,3523503,2020-06-12T00:00:00Z,0.0,0.0
28,28,Itatinga,3523503,2020-06-13T00:00:00Z,0.0,0.0
29,29,Itatinga,3523503,2020-06-18T00:00:00Z,0.0,0.0
30,30,Itatinga,3523503,2020-06-19T00:00:00Z,0.0,0.0
31,31,Itatinga,3523503,2020-06-21T00:00:00Z,0.02702702702702703,0.0
32,32,Itatinga,3523503,2020-06-22T00:00:00Z,0.0,0.0
33,33,Itatinga,3523503,2020-06-23T00:00:00Z,0.08108108108108109,0.0
34,34,Itatinga,3523503,2020-06-24T00:00:00Z,0.02702702702702703,0.0
35,35,Itatinga,3523503,2020-06-25T00:00:00Z,0.0,0.0
36,36,Itatinga,3523503,2020-06-26T00:00:00Z,0.08108108108108109,0.0
37,37,Itatinga,3523503,2020-06-28T00:00:00Z,0.05405405405405406,0.0
38,38,Itatinga,3523503,2020-06-29T00:00:00Z,0.16216216216216217,0.0
39,39,Itatinga,3523503,2020-06-30T00:00:00Z,0.08108108108108109,0.0
40,40,Itatinga,3523503,2020-07-01T00:00:00Z,0.1891891891891892,0.0
41,41,Itatinga,3523503,2020-07-02T00:00:00Z,0.21621621621621623,0.0
42,42,Itatinga,3523503,2020-07-03T00:00:00Z,0.08108108108108109,0.0
43,43,Itatinga,3523503,2020-07-04T00:00:00Z,0.13513513513513514,0.5
44,44,Itatinga,3523503,2020-07-05T00:00:00Z,0.13513513513513514,0.0
45,45,Itatinga,3523503,2020-07-06T00:00:00Z,0.16216216216216217,0.0
46,46,Itatinga,3523503,2020-07-07T00:00:00Z,0.10810810810810811,0.0
47,47,Itatinga,3523503,2020-07-08T00:00:00Z,0.10810810810810811,0.0
48,48,Itatinga,3523503,2020-07-09T00:00:00Z,0.16216216216216217,0.5
49,49,Itatinga,3523503,2020-07-10T00:00:00Z,0.24324324324324326,0.0
50,50,Itatinga,3523503,2020-07-11T00:00:00Z,0.2702702702702703,0.0
51,51,Itatinga,3523503,2020-07-12T00:00:00Z,0.13513513513513514,0.0
52,52,Itatinga,3523503,2020-07-13T00:00:00Z,0.08108108108108109,0.0
53,53,Itatinga,3523503,2020-07-14T00:00:00Z,0.16216216216216217,0.0
54,54,Itatinga,3523503,2020-07-15T00:00:00Z,0.21621621621621623,0.0
55,55,Itatinga,3523503,2020-07-16T00:00:00Z,0.10810810810810811,0.0
56,56,Itatinga,3523503,2020-07-17T00:00:00Z,0.16216216216216217,0.0
57,57,Itatinga,3523503,2020-07-18T00:00:00Z,0.05405405405405406,0.5
58,58,Itatinga,3523503,2020-07-19T00:00:00Z,0.02702702702702703,0.0
59,59,Itatinga,3523503,2020-07-20T00:00:00Z,0.21621621621621623,0.0
60,60,Itatinga,3523503,2020-07-21T00:00:00Z,0.02702702702702703,0.0
61,61,Itatinga,3523503,2020-07-22T00:00:00Z,0.1891891891891892,0.0
62,62,Itatinga,3523503,2020-07-23T00:00:00Z,0.13513513513513514,0.0
63,63,Itatinga,3523503,2020-07-24T00:00:00Z,0.02702702702702703,0.5
64,64,Itatinga,3523503,2020-07-25T00:00:00Z,0.0,0.0
65,65,Itatinga,3523503,2020-07-26T00:00:00Z,0.02702702702702703,0.0
66,66,Itatinga,3523503,2020-07-27T00:00:00Z,0.05405405405405406,0.0
67,67,Itatinga,3523503,2020-07-28T00:00:00Z,0.10810810810810811,0.0
68,68,Itatinga,3523503,2020-07-29T00:00:00Z,0.02702702702702703,0.0
69,69,Itatinga,3523503,2020-07-30T00:00:00Z,0.08108108108108109,0.0
70,70,Itatinga,3523503,2020-07-31T00:00:00Z,0.08108108108108109,0.0
71,71,Itatinga,3523503,2020-08-01T00:00:00Z,0.16216216216216217,0.0
72,72,Itatinga,3523503,2020-08-02T00:00:00Z,0.0,0.0
73,73,Itatinga,3523503,2020-08-03T00:00:00Z,0.13513513513513514,0.0
74,74,Itatinga,3523503,2020-08-04T00:00:00Z,0.05405405405405406,1.0
75,75,Itatinga,3523503,2020-08-05T00:00:00Z,0.0,0.0
76,76,Itatinga,3523503,2020-08-06T00:00:00Z,0.05405405405405406,0.0
