,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,Coronel Macedo,3512605,2020-05-17T00:00:00Z,0.0,0.5
1,Coronel Macedo,3512605,2020-09-03T00:00:00Z,0.1,0.0
2,Coronel Macedo,3512605,2020-09-04T00:00:00Z,0.0,0.0
3,Coronel Macedo,3512605,2020-09-05T00:00:00Z,0.1,0.0
4,Coronel Macedo,3512605,2020-09-06T00:00:00Z,0.20000000000000004,0.5
5,Coronel Macedo,3512605,2020-09-09T00:00:00Z,0.0,0.0
6,Coronel Macedo,3512605,2020-09-10T00:00:00Z,0.0,0.0
7,Coronel Macedo,3512605,2020-09-16T00:00:00Z,0.20000000000000004,0.0
8,Coronel Macedo,3512605,2020-09-18T00:00:00Z,0.1,0.0
9,Coronel Macedo,3512605,2020-09-19T00:00:00Z,0.0,0.0
10,Coronel Macedo,3512605,2020-09-21T00:00:00Z,0.1,0.0
11,Coronel Macedo,3512605,2020-09-22T00:00:00Z,0.1,0.0
12,Coronel Macedo,3512605,2020-09-23T00:00:00Z,0.20000000000000004,0.0
13,Coronel Macedo,3512605,2020-09-25T00:00:00Z,0.1,0.0
14,Coronel Macedo,3512605,2020-09-28T00:00:00Z,0.1,0.0
15,Coronel Macedo,3512605,2020-09-29T00:00:00Z,0.0,0.0
16,Coronel Macedo,3512605,2020-09-30T00:00:00Z,0.1,0.0
17,Coronel Macedo,3512605,2020-10-01T00:00:00Z,0.20000000000000004,0.0
18,Coronel Macedo,3512605,2020-10-07T00:00:00Z,0.1,0.0
19,Coronel Macedo,3512605,2020-10-13T00:00:00Z,0.0,0.0
20,Coronel Macedo,3512605,2020-11-02T00:00:00Z,0.0,0.0
21,Coronel Macedo,3512605,2020-11-08T00:00:00Z,0.0,0.0
22,Coronel Macedo,3512605,2020-11-12T00:00:00Z,0.0,0.0
23,Coronel Macedo,3512605,2020-11-24T00:00:00Z,0.0,0.0
24,Coronel Macedo,3512605,2020-12-02T00:00:00Z,0.0,0.0
25,Coronel Macedo,3512605,2020-12-03T00:00:00Z,0.0,0.0
26,Coronel Macedo,3512605,2020-12-15T00:00:00Z,0.0,0.0
27,Coronel Macedo,3512605,2020-12-17T00:00:00Z,0.0,0.0
28,Coronel Macedo,3512605,2020-12-18T00:00:00Z,0.0,0.0
29,Coronel Macedo,3512605,2020-12-22T00:00:00Z,0.1,0.5
30,Coronel Macedo,3512605,2020-12-23T00:00:00Z,0.0,0.0
31,Coronel Macedo,3512605,2020-12-28T00:00:00Z,0.0,0.0
32,Coronel Macedo,3512605,2021-01-02T00:00:00Z,0.0,0.0
33,Coronel Macedo,3512605,2021-01-03T00:00:00Z,0.0,0.5
34,Coronel Macedo,3512605,2021-01-04T00:00:00Z,0.20000000000000004,0.0
35,Coronel Macedo,3512605,2021-01-05T00:00:00Z,0.0,0.0
36,Coronel Macedo,3512605,2021-01-06T00:00:00Z,0.0,0.0
37,Coronel Macedo,3512605,2021-01-07T00:00:00Z,0.1,0.0
38,Coronel Macedo,3512605,2021-01-08T00:00:00Z,0.1,0.0
39,Coronel Macedo,3512605,2021-01-09T00:00:00Z,0.1,0.0
40,Coronel Macedo,3512605,2021-01-10T00:00:00Z,0.1,0.0
41,Coronel Macedo,3512605,2021-01-11T00:00:00Z,0.1,0.0
42,Coronel Macedo,3512605,2021-01-12T00:00:00Z,0.20000000000000004,0.0
43,Coronel Macedo,3512605,2021-01-13T00:00:00Z,0.20000000000000004,0.0
44,Coronel Macedo,3512605,2021-01-14T00:00:00Z,0.20000000000000004,0.0
45,Coronel Macedo,3512605,2021-01-15T00:00:00Z,0.0,0.0
