,nome_munic,codigo_ibge,data_inicio_sintomas,diagnostico_covid19,obito
0,Holambra,3519055,2020-03-30T00:00:00Z,0.0,0.0
1,Holambra,3519055,2020-04-09T00:00:00Z,0.0,0.0
2,Holambra,3519055,2020-04-10T00:00:00Z,0.0,0.0
3,Holambra,3519055,2020-04-14T00:00:00Z,0.05,0.0
4,Holambra,3519055,2020-04-15T00:00:00Z,0.05,0.0
5,Holambra,3519055,2020-04-23T00:00:00Z,0.0,0.0
6,Holambra,3519055,2020-04-26T00:00:00Z,0.0,0.0
7,Holambra,3519055,2020-05-14T00:00:00Z,0.0,0.0
8,Holambra,3519055,2020-05-17T00:00:00Z,0.0,0.0
9,Holambra,3519055,2020-05-21T00:00:00Z,0.0,0.0
10,Holambra,3519055,2020-05-23T00:00:00Z,0.0,0.0
11,Holambra,3519055,2020-05-25T00:00:00Z,0.0,0.0
12,Holambra,3519055,2020-05-26T00:00:00Z,0.0,0.0
13,Holambra,3519055,2020-05-27T00:00:00Z,0.0,0.0
14,Holambra,3519055,2020-05-29T00:00:00Z,0.0,0.0
15,Holambra,3519055,2020-05-30T00:00:00Z,0.0,0.0
16,Holambra,3519055,2020-06-01T00:00:00Z,0.0,0.0
17,Holambra,3519055,2020-06-06T00:00:00Z,0.0,0.0
18,Holambra,3519055,2020-06-10T00:00:00Z,0.0,0.0
19,Holambra,3519055,2020-06-11T00:00:00Z,0.0,0.0
20,Holambra,3519055,2020-06-14T00:00:00Z,0.0,0.0
21,Holambra,3519055,2020-06-15T00:00:00Z,0.0,0.0
22,Holambra,3519055,2020-06-16T00:00:00Z,0.05,0.0
23,Holambra,3519055,2020-06-17T00:00:00Z,0.0,0.0
24,Holambra,3519055,2020-06-18T00:00:00Z,0.10000000000000002,0.0
25,Holambra,3519055,2020-06-19T00:00:00Z,0.15000000000000002,0.0
26,Holambra,3519055,2020-06-20T00:00:00Z,0.10000000000000002,0.0
27,Holambra,3519055,2020-06-21T00:00:00Z,0.15000000000000002,0.0
28,Holambra,3519055,2020-06-22T00:00:00Z,0.2,0.0
29,Holambra,3519055,2020-06-23T00:00:00Z,0.05,0.0
30,Holambra,3519055,2020-06-24T00:00:00Z,0.05,0.0
31,Holambra,3519055,2020-06-25T00:00:00Z,0.0,0.0
32,Holambra,3519055,2020-06-26T00:00:00Z,0.10000000000000002,0.0
33,Holambra,3519055,2020-06-28T00:00:00Z,0.05,0.0
